"Title"	"country"	"ISO2"	"Link"	"latitude"	"longitude"
"Angiotensin II Infusion in COVID-19-Associated Vasodilatory Shock: A multinational, multicentre registry"	"Australia"	"AU"	"https://anzctr.org.au/ACTRN12620000620921.aspx"	-25.274398	133.775136
"Use of Lung Ultrasound for Diagnosis and Prognostication of patient presented with COVID-19 Lung Disease in the Emergency Department: A prospective observational cohort study"	"Australia"	"AU"	"https://anzctr.org.au/ACTRN12620000734965.aspx"	-25.274398	133.775136
"Outcomes of elective cancer surgery during the COVID-19 pandemic crisis: an
international, multicentre, observational cohort study - CovidSurg-Cancer"	"Australia"	"AU"	"http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43628"	-25.274398	133.775136
"Accompanying monitoring of primary care in GP practices during the COVID-19 pandemic - COVIPRIM"	"Austria"	"AT"	"http://www.drks.de/DRKS00021231"	47.516231	14.550072
"Distress And Resilience of healthcare professionals during the COVID-19 pandemic"	"Austria"	"AT"	"http://isrctn.com/ISRCTN13694948"	47.516231	14.550072
"Inhaled Nitric Oxide Gas Therapy in Mechanically Ventilated Patients with Severe Acute Respiratory Syndrome in COVID-19 - NOSARSCOVID19"	"Austria"	"AT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001329-30"	47.516231	14.550072
"European/Euro-ELSO Survey on Adult and Neonatal/ Pediatric COVID Patients in ECMO"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04366921"	47.516231	14.550072
"Pregnancy and Neonatal Outcomes in COVID-19: a global registry of women with suspected COVID-19 or confirmed SARS-CoV-2 infection in pregnancy and their neonates; understanding natural history to guide treatment and prevention"	"Austria"	"AT"	"http://isrctn.com/ISRCTN68026880"	47.516231	14.550072
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients With Severe COVID-19 Infection"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04349098"	47.516231	14.550072
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients With Severe COVID-19 Infection"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04349098"	47.516231	14.550072
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients with Severe COVID-19 Infection"	"Austria"	"AT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001411-25"	47.516231	14.550072
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients with Severe COVID-19 Infection - Low Dose Oral Selinexor in Patients with Severe COVID-19 Infection"	"Austria"	"AT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001411-25"	47.516231	14.550072
"Stopping ACE-inhibitors in COVID-19: A Randomized Controlled Trial"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04353596"	47.516231	14.550072
"Recombinant Human Angiotensin-converting Enzyme 2 (rhACE2) as a Treatment for Patients With COVID-19"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04335136"	47.516231	14.550072
"Recombinant human angiotensin-converting enzyme 2 (rhACE2) as a treat-ment for patients with COVID-19 - APN01-01-COVID19"	"Austria"	"AT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001172-15"	47.516231	14.550072
"Lean European Open Survey on 
SARS-CoV-2 (COVID-19) - LEOSS"	"Austria"	"AT"	"http://www.drks.de/DRKS00021145"	47.516231	14.550072
"COVID-19 Symptom Tracker - C-19 ST"	"Austria"	"AT"	"http://www.drks.de/DRKS00021305"	47.516231	14.550072
"Effects of digital home exercise programs on physical and mental well-being during the COVID-19 pandemic: a multi-center trial - ASAP: Activity and health during the SARS-CoV2 pandemic"	"Austria"	"AT"	"http://www.drks.de/DRKS00021273"	47.516231	14.550072
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients with Severe COVID-19 Infection"	"Austria"	"AT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001411-25"	47.516231	14.550072
"Recombinant human angiotensin-converting enzyme 2 (rhACE2) as a treat-ment for patients with COVID-19 - APN01-01-COVID19"	"Austria"	"AT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001172-15"	47.516231	14.550072
"Multi-centre, Adaptive, Randomized Trial of the Safety and Efficacy of Treatments of COVID-19 in Hospitalized Adults"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04315948"	47.516231	14.550072
"Expanded Access Treatment Protocol: Remdesivir (RDV; GS-5734) for the Treatment of SARS-CoV2 (CoV) Infection"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04323761"	47.516231	14.550072
"Expanded Access Treatment Protocol: Remdesivir (RDV; GS-5734) for the Treatment of SARS-CoV2 (CoV) Infection"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04323761"	47.516231	14.550072
"CoVid-19 - Infection and Antibody Formation in the Viennese Population - Data From the Vienna Health Study LEAD"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04346264"	47.516231	14.550072
"Prospective Observational ICU Trial in Critical Ill COVID-19 Patients (POINT-C) Cardiovascular Risk and the Effects on Myocardial Events in Critical Ill COVID-19 Patients"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04349982"	47.516231	14.550072
"Austrian COVID-19 Registry (AGMT_COVID-19)"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04351529"	47.516231	14.550072
"A SINGLE-BLINDED RANDOMIZED, PLACEBO-CONTROLLED PHASE II TRIAL OF PROPHYLACTIC TREATMENT WITH ORAL AZITHROMYCIN VERSUS PLACEBO IN CANCER PATIENTS UNDERGOING ANTINEOPLASTIC TREATMENT DURING THE COVID-19 PANDEMIC"	"Austria"	"AT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001327-13"	47.516231	14.550072
"COVID-19 Serology in Nephrology Health Care Workers"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04347694"	47.516231	14.550072
"A Multicenter, Randomized, Active Controlled, Open Label, Platform Trial on the Efficacy and Safety of Experimental Therapeutics for Patients With COVID-19 (Caused by Infection With Severe Acute Respiratory Syndrome Coronavirus-2)"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04351724"	47.516231	14.550072
"A Single-blinded, Randomized, Placebo Controlled Phase II Trial of Prophylactic Treatment With Oral Azithromycin Versus Placebo in Cancer Patients Undergoing Antineoplastic Treatment During the Corona Virus Disease 19 (COVID-19) Pandemic"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04369365"	47.516231	14.550072
"Stopping ACE-inhibitors in COVID-19 - a randomized, controlled clinical trial"	"Austria"	"AT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001206-35"	47.516231	14.550072
"A multicenter, randomized, active controlled, open label, platform trial on the efficacy and safety of experimental therapeutics for patients with COVID-19 (caused by infection with severe acute respiratory syndrome coronavirus-2)

ACOVACT (Austrian CoronaVirus Adaptive Clinical Trial)"	"Austria"	"AT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001302-30"	47.516231	14.550072
"COVID-19 and the Developement of Phobic Fears of Disease"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04359121"	47.516231	14.550072
"Vienna Versus SARS-CoV-2 Virus: A Prospective Large-scale Antibody Study of SARS-CoV-2 in Patients and Health Care Workers"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04407429"	47.516231	14.550072
"Development of Interstitial Lung Disease (ILD) in Patients With Severe SARS-CoV-2 Infection"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04416100"	47.516231	14.550072
"COVID-19: Efficacy of solnatide to treat pulmonary permeability oedema in SARS-Cov-2 positive patients with moderate-to-severe ARDS - a pilot-trial."	"Austria"	"AT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001244-26"	47.516231	14.550072
"Synbiotic Therapy of Gastrointestinal Symptoms During Covid-19 Infection: A Randomized, Double-blind, Placebo Controlled, Telemedicine Study (SynCov Study)"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04420676"	47.516231	14.550072
"Psychological Impact and Effect of the Corona Virus (SARS-CoV-2) and COVID-19 Pandemic in Individuals With Psychiatric Disorders - an Online Survey"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04410835"	47.516231	14.550072
"Conjunctival Swab vs Nasopharyngeal Swab in Patients With COVID-19"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04444596"	47.516231	14.550072
"Effects of the Covid 19 crisis on the experiences of psychiatric patients in the combination setting of group and individual psychotherapy treatment"	"Austria"	"AT"	"http://www.drks.de/DRKS00022387"	47.516231	14.550072
"Evaluation of three commercially available rapid assays for detection of IgG and/or IGM antibodies to SARS-CoV-2 (COVID-19) for assessment of contact persons<U+0092> immune status and termination of quarantine and self-isolation <U+0096> a prospective pilot study - SARS-CoV-2 PoC/ELISA"	"Austria"	"AT"	"http://www.drks.de/DRKS00022083"	47.516231	14.550072
"Scientific guidance for risk-control and prevention of COVID-19 in professional soccer-players in Austria"	"Austria"	"AT"	"http://www.drks.de/DRKS00022166"	47.516231	14.550072
"Impact of the Covid-19 Pandemic on Gastrointestinal and Liver Diseases"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04420637"	47.516231	14.550072
"European/Euro-ELSO Survey on Adult and Neonatal/ Pediatric COVID Patients in ECMO"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04366921"	47.516231	14.550072
"Stopping ACE-inhibitors in COVID-19: A Randomized Controlled Trial"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04353596"	47.516231	14.550072
"Recombinant Human Angiotensin-converting Enzyme 2 (rhACE2) as a Treatment for Patients With COVID-19"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04335136"	47.516231	14.550072
"Diagnosis and management of febrile illness using RNA personalised molecular signature diagnosis"	"Austria"	"AT"	"http://isrctn.com/ISRCTN12394803"	47.516231	14.550072
"Multi-centre, Adaptive, Randomized Trial of the Safety and Efficacy of Treatments of COVID-19 in Hospitalized Adults"	"Austria"	"AT"	"https://clinicaltrials.gov/show/NCT04315948"	47.516231	14.550072
"Use of Convalescent Plasma Therapy for COVID-19 Patients With Hypoxia: a Prospective Randomized Trial"	"Bahrain"	"BH"	"https://clinicaltrials.gov/show/NCT04356534"	25.930414	50.637772
"Treatment of Covid-19 With Favipiravir Versus Hydroxychloroquine: a Randomized Comparator Trial"	"Bahrain"	"BH"	"https://clinicaltrials.gov/show/NCT04387760"	25.930414	50.637772
"Study on Safety and Efficacy of Favipiravir (Favipira) for COVID-19 Patient in Selected Hospitals of Bangladesh"	"Bangladesh"	"BD"	"https://clinicaltrials.gov/show/NCT04402203"	23.684994	90.356331
"Convalescent Plasma Transfusion Therapy in Severe COVID-19 Patients- a Tolerability, Efficacy and Dose-response Phase II RCT"	"Bangladesh"	"BD"	"https://clinicaltrials.gov/show/NCT04403477"	23.684994	90.356331
"Performance Evaluation of RealDetect<U+0099> COVID-19 RT-PCR Kit for the Detection of SARS-CoV-2 Virus"	"Bangladesh"	"BD"	"https://clinicaltrials.gov/show/NCT04403672"	23.684994	90.356331
"Ivermectin and Doxycycline in Combination or Ivermectin Alone for the Treatment of Adult Bangladeshi Patients Hospitalized for COVID-19: a Randomised, Double-blind, Placebo-controlled Trial."	"Bangladesh"	"BD"	"https://clinicaltrials.gov/show/NCT04407130"	23.684994	90.356331
"Knowledge, attitudes, and fear of COVID-19 during the rapid rise period in Bangladesh"	"Bangladesh"	"BD"	"http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=42718"	23.684994	90.356331
"Knowledge, Attitudes, Practice (KAP) of Spinal Cord Injured People towards COVID-19 and their Psychological state during in-patient Rehabilitation in Bangladesh"	"Bangladesh"	"BD"	"http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44243"	23.684994	90.356331
"Prospective Cohort Follow-up of COVID-19 Positive Patients: Symptom Presentation, Severity Spectrum, Quality of Life and Rehabilitation Needs: A mixed-methods study"	"Bangladesh"	"BD"	"http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44663"	23.684994	90.356331
"Role of Co-trimoxazole in Severe COVID-19 Patients"	"Bangladesh"	"BD"	"https://clinicaltrials.gov/show/NCT04470531"	23.684994	90.356331
"Investigating the impact of COVID-19 and its response, on people with severe mental illness in South Asia"	"Bangladesh"	"BD"	"http://isrctn.com/ISRCTN15571919"	23.684994	90.356331
"Treatment of Covid-19 Associated Pneumonia With Allogenic Pooled Olfactory Mucosa-derived Mesenchymal Stem Cells"	"Belarus"	"BY"	"https://clinicaltrials.gov/show/NCT04382547"	53.709807	27.953389
"Changes in Cardiac and Pulmonary Hemodynamics as Predictor of Outcome in Hospitalized COVID-19 Patients"	"Belgium"	"BE"	"https://clinicaltrials.gov/show/NCT04371679"	50.503887	4.469936
"Angiotensin II Infusion in COVID-19-Associated Vasodilatory Shock: A multinational, multicentre registry"	"Belgium"	"BE"	"https://anzctr.org.au/ACTRN12620000620921.aspx"	50.503887	4.469936
"Multi-centre, adaptive, randomized trial of the safety and efficacy of treatments of COVID-19 in hospitalized adults - DisCoVeRy"	"Belgium"	"BE"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-000936-23"	50.503887	4.469936
"Distress And Resilience of healthcare professionals during the COVID-19 pandemic"	"Belgium"	"BE"	"http://isrctn.com/ISRCTN13694948"	50.503887	4.469936
"European/Euro-ELSO Survey on Adult and Neonatal/ Pediatric COVID Patients in ECMO"	"Belgium"	"BE"	"https://clinicaltrials.gov/show/NCT04366921"	50.503887	4.469936
"European/Euro-ELSO Survey on Adult and Neonatal/ Pediatric COVID Patients in ECMO"	"Belgium"	"BE"	"https://clinicaltrials.gov/show/NCT04366921"	50.503887	4.469936
"Pregnancy and Neonatal Outcomes in COVID-19: a global registry of women with suspected COVID-19 or confirmed SARS-CoV-2 infection in pregnancy and their neonates; understanding natural history to guide treatment and prevention"	"Belgium"	"BE"	"http://isrctn.com/ISRCTN68026880"	50.503887	4.469936
"Recombinant InterLeukin-7 (CYT107) to Improve clinical outcomes in lymphopenic pAtients with COVID-19 infection <U+0093>ILIAD 7 trial<U+0094> - ILIAD"	"Belgium"	"BE"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001786-36"	50.503887	4.469936
"A Prospective International Lung UltraSound Analysis (ILUSA) Study in Tertiary Maternity Wards During the SARS-CoV-2 Pandemic"	"Belgium"	"BE"	"https://clinicaltrials.gov/show/NCT04353141"	50.503887	4.469936
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients with Severe COVID-19 Infection"	"Belgium"	"BE"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001411-25"	50.503887	4.469936
