"PMID"	"Title"	"Abstract"	"YearPubmed"	"MonthPubmed"	"DayPubmed"	"Date"	"country"	"afil"	"chloroquine"	"remdesivir"
"2674"	32080990	"Virus Isolation from the First Patient with SARS-CoV-2 in Korea."	"novel coronavirus (sars-cov-2) is found to cause a large outbreak started from wuhan since december 2019 in china and sars-cov-2 infections have been reported with epidemiological linkage to china in 25 countries until now. we isolated sars-cov-2 from the oropharyngeal sample obtained from the patient with the first laboratory-confirmed sars-cov-2 infection in korea. cytopathic effects of sars-cov-2 in the vero cell cultures were confluent 3 days after the first blind passage of the sample. coronavirus was confirmed with spherical particle having a fringe reminiscent of crown on transmission electron microscopy. phylogenetic analyses of whole genome sequences showed that it clustered with other sars-cov-2 reported from wuhan."	2020	2	23	2020-02-23	"Korea"	"Department of Internal Medicine, Incheon Medical Center, Incheon, Korea."	FALSE	FALSE
"2675"	32080990	"Virus Isolation from the First Patient with SARS-CoV-2 in Korea."	"novel coronavirus (sars-cov-2) is found to cause a large outbreak started from wuhan since december 2019 in china and sars-cov-2 infections have been reported with epidemiological linkage to china in 25 countries until now. we isolated sars-cov-2 from the oropharyngeal sample obtained from the patient with the first laboratory-confirmed sars-cov-2 infection in korea. cytopathic effects of sars-cov-2 in the vero cell cultures were confluent 3 days after the first blind passage of the sample. coronavirus was confirmed with spherical particle having a fringe reminiscent of crown on transmission electron microscopy. phylogenetic analyses of whole genome sequences showed that it clustered with other sars-cov-2 reported from wuhan."	2020	2	23	2020-02-23	"Korea"	"Department of Internal Medicine, Seoul National University College of Medicine, Seoul, Korea."	FALSE	FALSE
"2676"	32080990	"Virus Isolation from the First Patient with SARS-CoV-2 in Korea."	"novel coronavirus (sars-cov-2) is found to cause a large outbreak started from wuhan since december 2019 in china and sars-cov-2 infections have been reported with epidemiological linkage to china in 25 countries until now. we isolated sars-cov-2 from the oropharyngeal sample obtained from the patient with the first laboratory-confirmed sars-cov-2 infection in korea. cytopathic effects of sars-cov-2 in the vero cell cultures were confluent 3 days after the first blind passage of the sample. coronavirus was confirmed with spherical particle having a fringe reminiscent of crown on transmission electron microscopy. phylogenetic analyses of whole genome sequences showed that it clustered with other sars-cov-2 reported from wuhan."	2020	2	23	2020-02-23	"Korea"	"Department of Laboratory Medicine, Seoul National University College of Medicine, Seoul, Korea."	FALSE	FALSE
"2677"	32080990	"Virus Isolation from the First Patient with SARS-CoV-2 in Korea."	"novel coronavirus (sars-cov-2) is found to cause a large outbreak started from wuhan since december 2019 in china and sars-cov-2 infections have been reported with epidemiological linkage to china in 25 countries until now. we isolated sars-cov-2 from the oropharyngeal sample obtained from the patient with the first laboratory-confirmed sars-cov-2 infection in korea. cytopathic effects of sars-cov-2 in the vero cell cultures were confluent 3 days after the first blind passage of the sample. coronavirus was confirmed with spherical particle having a fringe reminiscent of crown on transmission electron microscopy. phylogenetic analyses of whole genome sequences showed that it clustered with other sars-cov-2 reported from wuhan."	2020	2	23	2020-02-23	"Korea"	"Macrogen Inc., Seoul, Korea."	FALSE	FALSE
"2678"	32080990	"Virus Isolation from the First Patient with SARS-CoV-2 in Korea."	"novel coronavirus (sars-cov-2) is found to cause a large outbreak started from wuhan since december 2019 in china and sars-cov-2 infections have been reported with epidemiological linkage to china in 25 countries until now. we isolated sars-cov-2 from the oropharyngeal sample obtained from the patient with the first laboratory-confirmed sars-cov-2 infection in korea. cytopathic effects of sars-cov-2 in the vero cell cultures were confluent 3 days after the first blind passage of the sample. coronavirus was confirmed with spherical particle having a fringe reminiscent of crown on transmission electron microscopy. phylogenetic analyses of whole genome sequences showed that it clustered with other sars-cov-2 reported from wuhan."	2020	2	23	2020-02-23	"Korea"	"Precision Medicine Center, Seoul National University Bundang Hospital, Seongnam, Korea."	FALSE	FALSE
"2679"	32080990	"Virus Isolation from the First Patient with SARS-CoV-2 in Korea."	"novel coronavirus (sars-cov-2) is found to cause a large outbreak started from wuhan since december 2019 in china and sars-cov-2 infections have been reported with epidemiological linkage to china in 25 countries until now. we isolated sars-cov-2 from the oropharyngeal sample obtained from the patient with the first laboratory-confirmed sars-cov-2 infection in korea. cytopathic effects of sars-cov-2 in the vero cell cultures were confluent 3 days after the first blind passage of the sample. coronavirus was confirmed with spherical particle having a fringe reminiscent of crown on transmission electron microscopy. phylogenetic analyses of whole genome sequences showed that it clustered with other sars-cov-2 reported from wuhan."	2020	2	23	2020-02-23	NA	"Laboratory of Infection &amp"	FALSE	FALSE
"2680"	32080723	"Quantifying the association between domestic travel and the exportation of novel coronavirus (2019-nCoV) cases from Wuhan, China in 2020: a correlational analysis."	NA	2020	2	23	2020-02-23	"China"	"Clinical Research Centre, Zhujiang Hospital, Southern Medical University, Guangzhou, China."	FALSE	FALSE
"2681"	32080723	"Quantifying the association between domestic travel and the exportation of novel coronavirus (2019-nCoV) cases from Wuhan, China in 2020: a correlational analysis."	NA	2020	2	23	2020-02-23	"Hong Kong"	"Department of Applied Mathematics, Hong Kong Polytechnic University, Hong Kong, China."	FALSE	FALSE
"2682"	32080723	"Quantifying the association between domestic travel and the exportation of novel coronavirus (2019-nCoV) cases from Wuhan, China in 2020: a correlational analysis."	NA	2020	2	23	2020-02-23	"China"	"Department of Mathematics, Huaiyin Normal University, Huai'an, China."	FALSE	FALSE
"2683"	32080723	"Quantifying the association between domestic travel and the exportation of novel coronavirus (2019-nCoV) cases from Wuhan, China in 2020: a correlational analysis."	NA	2020	2	23	2020-02-23	"Hong Kong"	"JC School of Public Health and Primary Care, Chinese University of Hong Kong, Hong Kong, China."	FALSE	FALSE
"2684"	32080723	"Quantifying the association between domestic travel and the exportation of novel coronavirus (2019-nCoV) cases from Wuhan, China in 2020: a correlational analysis."	NA	2020	2	23	2020-02-23	"China"	"Mathematics and Science College, Shanghai Normal University, Shanghai, China."	FALSE	FALSE
"2685"	32080723	"Quantifying the association between domestic travel and the exportation of novel coronavirus (2019-nCoV) cases from Wuhan, China in 2020: a correlational analysis."	NA	2020	2	23	2020-02-23	"Hong Kong"	"School of Nursing, Hong Kong Polytechnic University, Hong Kong, China."	FALSE	FALSE
"2686"	32080723	"Quantifying the association between domestic travel and the exportation of novel coronavirus (2019-nCoV) cases from Wuhan, China in 2020: a correlational analysis."	NA	2020	2	23	2020-02-23	"Hong Kong"	"School of Public Health, Li Ka Shing Faculty of Medicine, University of Hong Kong, Hong Kong, China."	FALSE	FALSE
"2687"	32080723	"Quantifying the association between domestic travel and the exportation of novel coronavirus (2019-nCoV) cases from Wuhan, China in 2020: a correlational analysis."	NA	2020	2	23	2020-02-23	"Hong Kong"	"Shenzhen Research Institute of Chinese University of Hong Kong, Shenzhen, China."	FALSE	FALSE
"2688"	32079150	"Incubation Period and Other Epidemiological Characteristics of 2019 Novel Coronavirus Infections with Right Truncation: A Statistical Analysis of Publicly Available Case Data."	"the geographic spread of 2019 novel coronavirus (covid-19) infections from the epicenter of wuhan  china  has provided an opportunity to study the natural history of the recently emerged virus. using publicly available event-date data from the ongoing epidemic  the present study investigated the incubation period and other time intervals that govern the epidemiological dynamics of covid-19 infections. our results show that the incubation period falls within the range of 2-14 days with 95% confidence and has a mean of around 5 days when approximated using the best-fit lognormal distribution. the mean time from illness onset to hospital admission (for treatment and or isolation) was estimated at 3-4 days without truncation and at 5-9 days when right truncated. based on the 95th percentile estimate of the incubation period  we recommend that the length of quarantine should be at least 14 days. the median time delay of 13 days from illness onset to death (17 days with right truncation) should be considered when estimating the covid-19 case fatality risk."	2020	2	23	2020-02-23	"Japan"	"Core Research for Evolutional Science and Technology (CREST), Japan Science and Technology Agency, Honcho 4-1-8, Kawaguchi, Saitama 332-0012, Japan."	FALSE	FALSE
